Year,Quarter,Geography,Total Telehealth Eligible Users,Total Medicare Part B Enrollment,Total Telehealth Users,Pct_Telehealth,Real_GDP,Total_Population,Total_Male_Population%,Total_Female_Population%,Population_Under5%,Population5_17%,Population18_24%,Population25_34%,Population35_44%,Population45_54%,Population55_64%,Population65_74%,Population_Over75%,Less_Than_High_School_Diploma%,High_School_Graduate%,Some_College_or_Associate Degree%,Bachelor_Degree%,Graduate_Or_Professional_Degree%,UnemploymentRate%,Private_Health_Insurance%,Public_Health_Insurance_Coverage%,No_Health_Insurance_Coverage%,Povery_Rate%,White,Black,Hispanic,Asian,American Indian or Alaska Native,Multiple Races
2021,4,Rhode Island,68770.0,88006.666667,14107.0,0.2051,60803.0,1095610,49.0,51.0,4.8,14.2,10.4,13.4,12.5,12.2,14.2,10.9,7.4,10.9,27.7,24.9,20.9,15.6,7.7,69.2,40.1,4.3,11.4,0.689,0.043,0.174,0.03,0.002,0.06
2021,4,South Carolina,514444.0,644306.0,49586.0,0.0964,245752.1,5190705,48.6,51.4,5.3,16.2,9.2,12.7,12.5,12.0,13.4,11.7,6.9,10.4,28.5,29.5,19.6,11.9,5.6,65.4,38.9,10.0,14.6,0.628,0.247,0.063,0.016,0.002,0.043
2021,4,South Dakota,88080.0,122647.33333,6624.0,0.0752,55515.9,895376,50.5,49.5,6.5,18.2,9.4,12.3,12.6,10.6,12.8,10.9,6.7,6.9,29.3,32.1,21.6,10.1,2.8,72.5,31.0,9.5,12.3,0.802,0.02,0.04,0.015,0.076,0.045
2021,4,Tennessee,524292.0,670241.0,45332.0,0.0865,400243.6,6975218,48.9,51.1,5.7,16.3,8.9,13.5,12.9,12.5,13.1,10.5,6.5,10.3,31.2,28.1,19.2,11.3,5.3,66.7,36.5,10.0,13.6,0.723,0.151,0.06,0.017,0.001,0.048
2021,4,Texas,1489713.0,1979485.6667,244023.0,0.1638,1879101.3,29527941,49.9,50.1,6.4,18.8,9.6,14.4,14.0,12.3,11.3,8.2,5.0,14.6,24.6,27.7,21.2,11.9,6.2,61.4,29.7,18.0,14.2,0.393,0.114,0.404,0.052,0.002,0.035
2021,4,Utah,151404.0,205382.66667,18165.0,0.12,210446.9,3337975,50.8,49.2,7.0,21.3,11.4,14.6,14.0,10.7,9.3,7.2,4.4,6.8,22.1,34.2,24.1,12.7,3.5,77.8,22.3,9.0,8.6,0.76,0.01,0.147,0.025,0.006,0.044
2021,4,Vermont,82711.0,112118.33333,14533.0,0.1757,33721.9,645570,49.6,50.4,4.2,13.9,10.2,11.8,12.1,12.1,15.0,12.8,7.9,5.5,26.2,23.9,26.0,18.4,4.2,70.0,41.6,3.7,10.3,0.906,0.011,0.02,0.018,0.004,0.044
2021,4,Virginia,748392.0,961725.33333,95871.0,0.1281,565470.6,8642274,49.5,50.5,5.6,16.2,9.5,13.4,13.6,12.5,13.0,9.9,6.4,8.6,23.9,25.7,23.5,18.3,4.8,73.9,32.7,6.8,10.2,0.595,0.177,0.102,0.068,0.002,0.056
2021,4,Washington,512139.0,741723.0,80272.0,0.1567,630051.5,7738692,50.4,49.6,5.6,16.1,8.6,15.1,14.2,12.0,12.4,10.1,6.1,7.7,21.6,31.7,23.8,15.1,5.9,70.5,36.5,6.4,9.9,0.646,0.037,0.136,0.094,0.007,0.073
2021,4,West Virginia,169563.0,223805.66667,25126.0,0.1482,75765.1,1782959,49.8,50.2,5.0,15.3,8.8,11.3,12.5,12.5,14.0,12.7,8.0,11.2,39.1,25.6,14.2,9.9,6.2,62.7,48.8,6.1,16.8,0.906,0.025,0.017,0.008,0.004,0.043
2021,4,Wisconsin,390322.0,547868.33333,46504.0,0.1191,334514.0,5895908,50.1,49.9,5.3,16.3,9.2,12.5,12.7,11.9,14.1,11.0,6.9,6.7,30.0,30.8,21.5,11.0,3.5,73.5,35.1,5.4,10.8,0.793,0.058,0.075,0.03,0.005,0.039
2021,4,Wyoming,70460.0,102869.66667,6787.0,0.0963,37131.8,578803,51.1,48.9,5.2,17.5,9.0,12.2,13.8,11.3,13.0,11.5,6.5,6.4,27.3,37.1,18.5,10.7,3.7,71.8,30.1,12.2,11.4,0.813,0.009,0.106,0.007,0.017,0.048
2022,1,Alabama,335811.0,426726.33333,40545.0,0.1207,238556.5,5074296,48.5,51.5,5.6,16.3,9.6,12.9,12.5,12.2,13.0,10.8,7.2,11.2,30.4,29.6,17.5,11.3,4.3,67.0,38.4,8.8,16.2,0.645,0.252,0.048,0.014,0.002,0.039
2022,1,Alaska,60108.0,94201.333333,12284.0,0.2044,50767.1,733583,52.6,47.4,6.3,17.6,9.4,15.5,14.3,11.2,11.9,9.4,4.4,6.7,29.1,33.6,19.2,11.3,4.6,66.4,37.2,11.0,11.0,0.577,0.028,0.073,0.061,0.128,0.116
2022,1,Arizona,489804.0,643462.33333,97846.0,0.1998,410228.4,7359197,50.0,50.0,5.3,16.2,9.8,13.8,12.6,11.6,11.8,10.6,8.2,10.8,23.8,32.4,20.4,12.5,4.3,63.9,38.3,10.3,12.5,0.518,0.043,0.325,0.035,0.033,0.044
2022,1,Arkansas,282304.0,368689.66667,41513.0,0.1471,139560.7,3045637,49.4,50.6,5.8,17.0,9.6,12.7,12.7,11.9,12.5,10.3,7.3,10.9,34.3,29.4,15.7,9.7,4.5,60.0,45.0,8.4,16.8,0.677,0.141,0.085,0.015,0.004,0.074
2022,1,California,2078764.0,2826066.3333,679645.0,0.3269,3184007.8,39029342,50.1,49.9,5.4,16.3,9.4,14.7,13.8,12.5,12.0,9.1,6.6,15.3,20.5,27.2,22.5,14.4,5.3,63.8,40.0,6.5,12.2,0.337,0.051,0.404,0.153,0.002,0.049
2022,1,Colorado,300535.0,423729.33333,55206.0,0.1837,418818.8,5839926,50.7,49.3,5.2,15.5,9.3,15.7,14.7,12.1,11.8,9.6,6.0,7.0,20.2,27.0,28.8,17.1,3.5,70.5,33.3,7.1,9.4,0.65,0.036,0.226,0.031,0.004,0.052
2022,1,Connecticut,221200.0,278456.66667,51100.0,0.231,278975.9,3626205,49.0,51.0,4.9,15.2,9.7,12.4,12.7,12.6,14.2,10.5,7.8,8.5,25.9,23.7,23.0,18.9,4.7,68.9,37.6,5.2,9.8,0.62,0.097,0.183,0.047,0.001,0.052
2022,1,Delaware,121875.0,150467.33333,27940.0,0.2293,77149.2,1018396,48.6,51.4,5.3,15.1,8.5,12.8,12.3,11.1,14.1,12.5,8.4,8.0,28.2,27.3,21.0,15.5,4.3,71.8,39.5,5.6,9.4,0.59,0.211,0.103,0.041,0.001,0.054
2022,1,District of Columbia,38705.0,53331.666667,10398.0,0.2686,144554.6,671803,47.6,52.4,5.8,12.7,10.2,21.6,16.6,10.7,9.5,7.5,5.5,6.3,13.5,14.8,26.4,38.9,5.1,72.5,33.8,2.9,13.3,0.363,0.422,0.119,0.039,0.004,0.055
2022,1,Florida,1639021.0,2014523.3333,253789.0,0.1548,1239883.6,22244823,49.2,50.8,5.0,14.4,8.3,12.5,12.6,12.3,13.5,11.7,9.8,10.1,27.1,28.6,21.4,12.9,4.0,63.6,37.5,11.2,12.7,0.508,0.144,0.273,0.028,0.001,0.046
2022,1,Georgia,618580.0,786231.33333,84882.0,0.1372,665678.1,10912876,48.8,51.2,5.7,17.3,9.8,13.6,13.5,12.8,12.2,9.2,5.9,10.5,27.0,27.8,20.7,14.0,4.2,66.6,33.0,11.7,12.7,0.498,0.306,0.104,0.044,0.001,0.047
2022,1,Hawaii,76221.0,105455.33333,22185.0,0.2911,86887.8,1440196,50.4,49.6,5.5,15.1,8.3,13.2,13.3,11.8,12.3,11.3,9.1,7.1,26.8,30.7,22.1,13.3,3.6,75.0,39.4,3.5,10.2,0.195,0.011,0.108,0.359,0.001,0.232
2022,1,Idaho,126711.0,183877.66667,14738.0,0.1163,92903.7,1939033,50.4,49.6,5.8,18.2,10.0,12.9,13.2,11.3,11.6,10.3,6.7,8.0,26.0,33.7,21.4,10.8,3.0,68.3,37.2,8.2,10.7,0.793,0.005,0.135,0.013,0.008,0.043
2022,1,Illinois,927536.0,1239732.3333,152291.0,0.1642,876536.0,12582032,49.5,50.5,5.4,16.2,9.3,13.4,13.3,12.4,12.8,10.0,7.2,9.6,25.2,27.6,22.5,15.2,4.8,69.3,35.8,6.6,11.9,0.585,0.13,0.184,0.06,0.001,0.04
2022,1,Indiana,495838.0,653221.66667,68007.0,0.1372,399280.8,6833037,49.7,50.3,5.8,17.1,9.9,13.0,12.7,11.9,12.6,10.1,6.9,9.8,32.1,28.5,19.0,10.6,3.6,68.4,36.8,7.0,12.6,0.761,0.091,0.078,0.025,0.001,0.044
2022,1,Iowa,300779.0,408382.66667,26576.0,0.0884,201580.4,3200517,50.2,49.8,5.6,16.8,10.1,12.6,12.7,11.3,12.6,10.7,7.7,6.5,29.5,31.6,21.5,10.8,2.9,73.3,36.8,4.5,11.0,0.829,0.036,0.068,0.024,0.001,0.039
2022,1,Kansas,270960.0,358899.33333,33438.0,0.1234,177470.1,2937150,50.2,49.8,6.0,17.4,10.4,12.8,13.0,11.0,12.1,10.1,7.1,7.9,25.3,31.2,22.0,13.7,3.6,73.7,31.2,8.6,12.0,0.733,0.046,0.131,0.03,0.004,0.055
2022,1,Kentucky,340913.0,442595.33333,52620.0,0.1544,219755.6,4512310,49.5,50.5,5.8,16.5,9.2,13.0,12.6,12.4,13.0,10.6,6.9,11.0,32.4,28.7,16.5,11.4,4.3,62.8,45.2,5.6,16.5,0.825,0.074,0.041,0.014,0.001,0.045
2022,1,Louisiana,308120.0,390317.33333,32515.0,0.1055,236854.1,4590241,49.0,51.0,5.9,17.2,9.5,12.9,13.3,11.6,12.6,10.3,6.7,12.7,32.5,27.7,17.0,10.2,5.4,58.1,47.7,6.9,18.6,0.571,0.306,0.057,0.018,0.004,0.044
2022,1,Maine,104846.0,151973.66667,19162.0,0.1828,73036.2,1385340,49.4,50.6,4.4,13.3,7.9,12.0,12.3,12.2,15.3,13.4,9.2,5.4,30.2,28.4,22.3,13.8,3.3,68.7,40.5,6.6,10.8,0.905,0.016,0.02,0.009,0.004,0.045
2022,1,Maryland,571027.0,736437.66667,135712.0,0.2377,416406.2,6164660,48.7,51.3,5.7,16.2,8.6,13.1,13.6,12.5,13.4,9.9,7.1,8.6,23.6,24.0,23.2,20.6,4.0,72.8,35.2,6.1,9.6,0.472,0.292,0.115,0.066,0.001,0.054
2022,1,Massachusetts,640291.0,821871.33333,197851.0,0.309,608052.9,6981974,49.0,51.0,4.9,14.2,10.0,13.9,13.0,12.3,13.7,10.5,7.6,8.7,23.0,21.7,25.3,21.3,4.1,73.4,37.8,2.4,10.4,0.673,0.065,0.131,0.07,0.001,0.06
2022,1,Michigan,617556.0,834695.33333,130662.0,0.2116,543720.9,10034118,49.6,50.4,5.3,15.6,9.5,13.1,12.2,12.0,13.6,11.2,7.5,8.2,28.1,31.6,19.5,12.6,4.6,70.4,41.0,4.5,13.4,0.729,0.129,0.057,0.033,0.003,0.05
2022,1,Minnesota,285285.0,411866.33333,58588.0,0.2054,384727.7,5717184,50.2,49.8,5.7,16.8,8.9,13.0,13.7,11.5,13.0,10.2,7.2,6.0,23.4,31.5,25.4,13.7,3.2,74.7,35.3,4.5,9.6,0.763,0.065,0.058,0.052,0.007,0.055
2022,1,Mississippi,296052.0,369943.0,28575.0,0.0965,116557.1,2940057,48.5,51.5,5.8,17.2,10.2,12.0,12.9,12.0,12.4,10.5,6.9,12.4,30.8,32.1,15.2,9.6,4.9,61.5,40.1,10.8,19.1,0.557,0.364,0.032,0.009,0.004,0.035
2022,1,Missouri,429363.0,582760.0,53166.0,0.1238,339652.4,6177957,49.3,50.7,5.7,16.4,9.4,13.1,12.9,11.6,13.0,10.5,7.5,8.4,30.1,29.2,19.7,12.5,3.7,68.8,34.3,8.6,13.2,0.769,0.104,0.047,0.021,0.002,0.056
2022,1,Montana,111966.0,166558.66667,11867.0,0.106,55193.9,1122867,50.5,49.5,5.1,15.8,9.2,13.0,13.0,11.0,12.8,12.3,7.8,6.0,27.7,31.7,22.9,11.7,3.0,65.2,40.6,8.3,12.1,0.838,0.003,0.043,0.006,0.051,0.058
2022,1,Nebraska,171452.0,233950.0,15216.0,0.0887,139440.9,1967923,50.2,49.8,6.2,18.0,9.8,12.8,13.4,11.0,11.9,10.0,7.0,7.2,25.1,33.1,22.6,12.1,2.3,73.6,32.3,6.7,11.2,0.759,0.042,0.123,0.023,0.005,0.047
2022,1,Nevada,180594.0,250947.66667,33607.0,0.1861,190463.3,3177772,50.3,49.7,5.4,16.3,8.3,14.4,13.9,12.5,12.3,10.2,6.7,12.6,27.9,32.5,17.6,9.5,5.5,63.4,36.9,11.1,12.5,0.444,0.09,0.303,0.09,0.005,0.063
2022,1,New Hampshire,140333.0,195778.0,29715.0,0.2117,91416.1,1395231,49.9,50.1,4.5,13.5,8.5,13.0,12.3,12.3,15.6,12.2,8.0,5.5,27.1,26.1,24.6,16.7,2.5,75.6,33.5,4.9,7.2,0.867,0.014,0.045,0.026,0.001,0.047
2022,1,New Jersey,705214.0,881151.66667,158481.0,0.2247,650235.8,9261699,49.3,50.7,5.5,15.9,8.5,12.8,13.3,12.9,13.6,10.0,7.4,9.3,25.2,22.0,25.9,17.6,5.0,71.2,33.6,6.8,9.7,0.515,0.118,0.22,0.101,0.001,0.046
2022,1,New Mexico,144913.0,206638.0,31752.0,0.2191,103301.6,2113344,49.6,50.4,5.0,16.6,9.7,13.0,13.0,11.3,12.3,11.5,7.7,12.0,25.7,31.8,16.9,13.5,4.8,54.4,51.2,8.2,17.6,0.347,0.015,0.505,0.016,0.081,0.035
2022,1,New York,1261811.0,1610862.6667,301193.0,0.2387,1765102.1,19677151,48.9,51.1,5.4,14.9,9.2,14.0,12.9,12.2,13.3,10.3,7.8,12.1,24.6,23.3,22.3,17.7,5.1,65.4,42.9,4.9,14.3,0.53,0.133,0.197,0.09,0.002,0.048
2022,1,North Carolina,761802.0,965831.66667,108893.0,0.1429,619537.2,10698973,48.9,51.1,5.5,16.0,9.7,13.3,12.9,12.6,12.7,10.4,7.0,9.8,24.9,29.4,22.8,13.2,3.8,67.8,35.9,9.3,12.8,0.609,0.2,0.104,0.031,0.008,0.046
2022,1,North Dakota,63372.0,91248.333333,5395.0,0.0851,55988.0,779261,51.2,48.8,6.1,17.1,10.7,14.5,13.7,9.7,11.5,9.7,7.0,6.1,25.6,36.4,22.3,9.5,2.2,78.4,29.5,6.4,11.5,0.828,0.026,0.044,0.012,0.039,0.048
2022,1,Ohio,758946.0,1003627.0,120906.0,0.1593,695257.9,11756058,49.4,50.6,5.6,16.1,9.1,13.1,12.6,11.9,13.1,10.9,7.5,8.2,31.9,27.8,19.4,12.6,3.7,68.1,38.8,5.9,13.4,0.763,0.118,0.044,0.025,0.001,0.049
2022,1,Oklahoma,338718.0,440161.0,53364.0,0.1575,193940.5,4019800,49.9,50.1,6.0,17.7,10.1,13.3,13.2,11.4,11.8,9.7,6.8,10.4,30.6,30.5,18.6,9.9,4.2,61.7,39.6,11.7,15.7,0.628,0.065,0.122,0.023,0.069,0.092
2022,1,Oregon,255700.0,375836.33333,55039.0,0.2152,256062.7,4240137,50.0,50.0,4.7,14.9,8.6,14.1,14.0,12.4,12.1,11.5,7.8,8.4,22.7,32.6,22.2,14.1,4.3,67.1,41.2,6.0,12.1,0.718,0.017,0.144,0.045,0.007,0.065
2022,1,Pennsylvania,944917.0,1225026.6667,163984.0,0.1735,779360.6,12972008,49.3,50.7,5.2,15.1,9.2,12.9,12.5,11.9,13.6,11.3,8.3,7.8,33.0,24.1,20.8,14.3,4.3,71.2,38.8,5.3,11.8,0.733,0.098,0.087,0.037,0.001,0.045
2022,1,Rhode Island,64544.0,83906.333333,16551.0,0.2564,62279.4,1093734,49.0,51.0,4.8,13.8,10.3,13.8,12.6,11.8,14.1,11.0,7.8,9.5,24.7,26.2,23.9,15.7,4.5,70.5,37.9,4.2,10.8,0.68,0.045,0.179,0.032,0.004,0.062
2022,1,South Carolina,502797.0,621344.33333,56256.0,0.1119,254504.5,5282634,48.6,51.4,5.3,15.8,9.5,12.6,12.6,11.9,13.1,11.5,7.6,9.5,27.7,30.2,19.8,12.8,4.4,66.9,38.7,9.1,14.0,0.628,0.247,0.064,0.017,0.002,0.041
2022,1,South Dakota,81260.0,117578.33333,6878.0,0.0846,55259.8,909824,50.8,49.2,6.3,17.8,9.4,12.2,12.8,10.7,12.7,11.2,7.1,6.8,29.2,32.3,21.7,9.9,2.8,73.3,32.0,8.1,12.5,0.801,0.019,0.046,0.014,0.072,0.045
2022,1,Tennessee,502064.0,643311.0,53224.0,0.106,414470.8,7051339,49.1,50.9,5.7,16.1,9.2,13.7,12.9,12.3,12.9,10.3,6.9,9.6,31.3,28.0,19.7,11.4,3.4,67.2,35.9,9.3,13.3,0.721,0.152,0.063,0.019,0.001,0.044
2022,1,Texas,1441280.0,1901456.6667,291936.0,0.2026,1952708.6,30029572,50.0,50.0,6.3,18.5,10.0,14.4,14.1,12.3,11.0,8.2,5.2,13.9,24.2,28.0,21.6,12.3,4.4,62.8,29.6,16.6,14.0,0.389,0.115,0.405,0.054,0.001,0.036
2022,1,Utah,145018.0,197292.66667,19496.0,0.1344,217442.5,3380800,50.8,49.2,6.8,20.8,12.0,14.6,13.6,11.0,9.2,7.3,4.7,7.0,22.0,33.1,24.7,13.2,2.7,78.4,22.2,8.1,8.2,0.756,0.01,0.152,0.026,0.007,0.039
2022,1,Vermont,72232.0,102431.33333,15686.0,0.2172,34752.6,647064,49.6,50.4,4.3,13.3,10.2,12.0,12.4,11.7,14.6,12.9,8.7,5.0,26.0,24.7,24.5,19.7,2.8,70.0,41.9,3.9,10.4,0.904,0.008,0.022,0.015,0.004,0.049
2022,1,Virginia,714841.0,919744.66667,112664.0,0.1576,580475.2,8683619,49.5,50.5,5.5,15.9,9.7,13.3,13.6,12.3,12.8,9.9,6.9,8.5,23.9,25.4,23.6,18.6,3.6,73.0,34.2,6.5,10.6,0.589,0.182,0.104,0.07,0.001,0.054
2022,1,Washington,491945.0,713449.0,89778.0,0.1825,644075.1,7785786,50.5,49.5,5.4,15.7,8.6,15.1,14.3,12.0,12.0,10.1,6.7,7.8,21.5,31.2,23.8,15.7,4.1,70.8,36.3,6.1,10.0,0.636,0.038,0.14,0.098,0.009,0.073
2022,1,West Virginia,156880.0,209295.33333,28160.0,0.1795,77188.0,1775156,49.7,50.3,4.9,14.9,9.1,11.7,12.2,12.5,13.6,12.7,8.5,10.9,38.3,26.0,15.0,9.8,4.7,61.8,49.2,5.9,17.9,0.904,0.029,0.019,0.007,0.004,0.04
2022,1,Wisconsin,359864.0,523644.0,48920.0,0.1359,339747.9,5892539,50.2,49.8,5.2,15.8,9.5,12.5,12.6,11.8,13.9,11.2,7.5,6.5,29.6,30.7,21.7,11.6,2.8,73.3,35.7,5.2,10.7,0.791,0.057,0.076,0.029,0.006,0.041
2022,1,Wyoming,67847.0,100262.33333,7319.0,0.1079,37827.2,581381,51.2,48.8,5.2,17.1,8.9,12.5,14.0,11.1,12.6,11.8,6.8,6.3,27.3,36.9,18.0,11.6,3.8,71.0,31.2,11.5,11.8,0.819,0.007,0.109,0.006,0.016,0.043
2022,2,Alabama,333332.0,422193.0,27424.0,0.0823,238556.5,5074296,48.5,51.5,5.6,16.3,9.6,12.9,12.5,12.2,13.0,10.8,7.2,11.2,30.4,29.6,17.5,11.3,4.3,67.0,38.4,8.8,16.2,0.645,0.252,0.048,0.014,0.002,0.039
2022,2,Alaska,62957.0,95098.333333,10470.0,0.1663,50767.1,733583,52.6,47.4,6.3,17.6,9.4,15.5,14.3,11.2,11.9,9.4,4.4,6.7,29.1,33.6,19.2,11.3,4.6,66.4,37.2,11.0,11.0,0.577,0.028,0.073,0.061,0.128,0.116
2022,2,Arizona,494139.0,643490.33333,80831.0,0.1636,410228.4,7359197,50.0,50.0,5.3,16.2,9.8,13.8,12.6,11.6,11.8,10.6,8.2,10.8,23.8,32.4,20.4,12.5,4.3,63.9,38.3,10.3,12.5,0.518,0.043,0.325,0.035,0.033,0.044
2022,2,Arkansas,285189.0,366073.33333,29153.0,0.1022,139560.7,3045637,49.4,50.6,5.8,17.0,9.6,12.7,12.7,11.9,12.5,10.3,7.3,10.9,34.3,29.4,15.7,9.7,4.5,60.0,45.0,8.4,16.8,0.677,0.141,0.085,0.015,0.004,0.074
2022,2,California,2094801.0,2832732.0,593786.0,0.2835,3184007.8,39029342,50.1,49.9,5.4,16.3,9.4,14.7,13.8,12.5,12.0,9.1,6.6,15.3,20.5,27.2,22.5,14.4,5.3,63.8,40.0,6.5,12.2,0.337,0.051,0.404,0.153,0.002,0.049
2022,2,Colorado,309805.0,424682.0,46454.0,0.1499,418818.8,5839926,50.7,49.3,5.2,15.5,9.3,15.7,14.7,12.1,11.8,9.6,6.0,7.0,20.2,27.0,28.8,17.1,3.5,70.5,33.3,7.1,9.4,0.65,0.036,0.226,0.031,0.004,0.052
2022,2,Connecticut,224098.0,276167.0,42862.0,0.1913,278975.9,3626205,49.0,51.0,4.9,15.2,9.7,12.4,12.7,12.6,14.2,10.5,7.8,8.5,25.9,23.7,23.0,18.9,4.7,68.9,37.6,5.2,9.8,0.62,0.097,0.183,0.047,0.001,0.052
2022,2,Delaware,123884.0,150418.33333,22775.0,0.1838,77149.2,1018396,48.6,51.4,5.3,15.1,8.5,12.8,12.3,11.1,14.1,12.5,8.4,8.0,28.2,27.3,21.0,15.5,4.3,71.8,39.5,5.6,9.4,0.59,0.211,0.103,0.041,0.001,0.054
2022,2,District of Columbia,39249.0,52954.666667,9176.0,0.2338,144554.6,671803,47.6,52.4,5.8,12.7,10.2,21.6,16.6,10.7,9.5,7.5,5.5,6.3,13.5,14.8,26.4,38.9,5.1,72.5,33.8,2.9,13.3,0.363,0.422,0.119,0.039,0.004,0.055
2022,2,Florida,1651456.0,2009546.3333,227149.0,0.1375,1239883.6,22244823,49.2,50.8,5.0,14.4,8.3,12.5,12.6,12.3,13.5,11.7,9.8,10.1,27.1,28.6,21.4,12.9,4.0,63.6,37.5,11.2,12.7,0.508,0.144,0.273,0.028,0.001,0.046
2022,2,Georgia,612278.0,782779.33333,66744.0,0.109,665678.1,10912876,48.8,51.2,5.7,17.3,9.8,13.6,13.5,12.8,12.2,9.2,5.9,10.5,27.0,27.8,20.7,14.0,4.2,66.6,33.0,11.7,12.7,0.498,0.306,0.104,0.044,0.001,0.047
2022,2,Hawaii,76753.0,105240.66667,19103.0,0.2489,86887.8,1440196,50.4,49.6,5.5,15.1,8.3,13.2,13.3,11.8,12.3,11.3,9.1,7.1,26.8,30.7,22.1,13.3,3.6,75.0,39.4,3.5,10.2,0.195,0.011,0.108,0.359,0.001,0.232
2022,2,Idaho,130802.0,183766.0,10839.0,0.0829,92903.7,1939033,50.4,49.6,5.8,18.2,10.0,12.9,13.2,11.3,11.6,10.3,6.7,8.0,26.0,33.7,21.4,10.8,3.0,68.3,37.2,8.2,10.7,0.793,0.005,0.135,0.013,0.008,0.043
2022,2,Illinois,956786.0,1237993.0,121009.0,0.1265,876536.0,12582032,49.5,50.5,5.4,16.2,9.3,13.4,13.3,12.4,12.8,10.0,7.2,9.6,25.2,27.6,22.5,15.2,4.8,69.3,35.8,6.6,11.9,0.585,0.13,0.184,0.06,0.001,0.04
2022,2,Indiana,507245.0,651758.66667,46978.0,0.0926,399280.8,6833037,49.7,50.3,5.8,17.1,9.9,13.0,12.7,11.9,12.6,10.1,6.9,9.8,32.1,28.5,19.0,10.6,3.6,68.4,36.8,7.0,12.6,0.761,0.091,0.078,0.025,0.001,0.044
2022,2,Iowa,312989.0,407555.33333,20895.0,0.0668,201580.4,3200517,50.2,49.8,5.6,16.8,10.1,12.6,12.7,11.3,12.6,10.7,7.7,6.5,29.5,31.6,21.5,10.8,2.9,73.3,36.8,4.5,11.0,0.829,0.036,0.068,0.024,0.001,0.039
2022,2,Kansas,277331.0,358490.33333,23584.0,0.085,177470.1,2937150,50.2,49.8,6.0,17.4,10.4,12.8,13.0,11.0,12.1,10.1,7.1,7.9,25.3,31.2,22.0,13.7,3.6,73.7,31.2,8.6,12.0,0.733,0.046,0.131,0.03,0.004,0.055
2022,2,Kentucky,343193.0,437509.0,35302.0,0.1029,219755.6,4512310,49.5,50.5,5.8,16.5,9.2,13.0,12.6,12.4,13.0,10.6,6.9,11.0,32.4,28.7,16.5,11.4,4.3,62.8,45.2,5.6,16.5,0.825,0.074,0.041,0.014,0.001,0.045
2022,2,Louisiana,305665.0,386744.66667,23479.0,0.0768,236854.1,4590241,49.0,51.0,5.9,17.2,9.5,12.9,13.3,11.6,12.6,10.3,6.7,12.7,32.5,27.7,17.0,10.2,5.4,58.1,47.7,6.9,18.6,0.571,0.306,0.057,0.018,0.004,0.044
2022,2,Maine,107810.0,150151.0,15577.0,0.1445,73036.2,1385340,49.4,50.6,4.4,13.3,7.9,12.0,12.3,12.2,15.3,13.4,9.2,5.4,30.2,28.4,22.3,13.8,3.3,68.7,40.5,6.6,10.8,0.905,0.016,0.02,0.009,0.004,0.045
2022,2,Maryland,581049.0,736359.0,110333.0,0.1899,416406.2,6164660,48.7,51.3,5.7,16.2,8.6,13.1,13.6,12.5,13.4,9.9,7.1,8.6,23.6,24.0,23.2,20.6,4.0,72.8,35.2,6.1,9.6,0.472,0.292,0.115,0.066,0.001,0.054
2022,2,Massachusetts,661773.0,820820.33333,170859.0,0.2582,608052.9,6981974,49.0,51.0,4.9,14.2,10.0,13.9,13.0,12.3,13.7,10.5,7.6,8.7,23.0,21.7,25.3,21.3,4.1,73.4,37.8,2.4,10.4,0.673,0.065,0.131,0.07,0.001,0.06
2022,2,Michigan,636329.0,828410.0,108503.0,0.1705,543720.9,10034118,49.6,50.4,5.3,15.6,9.5,13.1,12.2,12.0,13.6,11.2,7.5,8.2,28.1,31.6,19.5,12.6,4.6,70.4,41.0,4.5,13.4,0.729,0.129,0.057,0.033,0.003,0.05
2022,2,Minnesota,298763.0,410510.33333,51780.0,0.1733,384727.7,5717184,50.2,49.8,5.7,16.8,8.9,13.0,13.7,11.5,13.0,10.2,7.2,6.0,23.4,31.5,25.4,13.7,3.2,74.7,35.3,4.5,9.6,0.763,0.065,0.058,0.052,0.007,0.055
2022,2,Mississippi,293736.0,366105.0,20827.0,0.0709,116557.1,2940057,48.5,51.5,5.8,17.2,10.2,12.0,12.9,12.0,12.4,10.5,6.9,12.4,30.8,32.1,15.2,9.6,4.9,61.5,40.1,10.8,19.1,0.557,0.364,0.032,0.009,0.004,0.035
2022,2,Missouri,442910.0,579472.0,37860.0,0.0855,339652.4,6177957,49.3,50.7,5.7,16.4,9.4,13.1,12.9,11.6,13.0,10.5,7.5,8.4,30.1,29.2,19.7,12.5,3.7,68.8,34.3,8.6,13.2,0.769,0.104,0.047,0.021,0.002,0.056
2022,2,Montana,117148.0,167115.33333,9851.0,0.0841,55193.9,1122867,50.5,49.5,5.1,15.8,9.2,13.0,13.0,11.0,12.8,12.3,7.8,6.0,27.7,31.7,22.9,11.7,3.0,65.2,40.6,8.3,12.1,0.838,0.003,0.043,0.006,0.051,0.058
2022,2,Nebraska,173972.0,233129.33333,11530.0,0.0663,139440.9,1967923,50.2,49.8,6.2,18.0,9.8,12.8,13.4,11.0,11.9,10.0,7.0,7.2,25.1,33.1,22.6,12.1,2.3,73.6,32.3,6.7,11.2,0.759,0.042,0.123,0.023,0.005,0.047
2022,2,Nevada,181731.0,250777.66667,28335.0,0.1559,190463.3,3177772,50.3,49.7,5.4,16.3,8.3,14.4,13.9,12.5,12.3,10.2,6.7,12.6,27.9,32.5,17.6,9.5,5.5,63.4,36.9,11.1,12.5,0.444,0.09,0.303,0.09,0.005,0.063
